0,0.00399458,0,0,0,0,0.00399458
0.5,0.00317921,0.00165279,-0.000662561,2.10878,0,2.11294
1,0.00321826,0.00468239,-0.00133143,1.18754,0,1.19411
1.5,0.00327516,0.00674729,-0.000920738,0.789421,0,0.798523
2,0.00333354,0.00701857,0.00062514,1.03499,0,1.04596
2.5,0.00328781,0.00744006,0.00305668,1.38792,0,1.40171
3,0.00335323,0.00882109,0.00525406,1.71851,0,1.73594
3.5,0.00344175,0.0111069,0.0073246,1.75134,0,1.77321
4,0.00355869,0.0139882,0.00929184,1.21061,0,1.23745
4.5,0.00373813,0.0166622,0.0110953,0.691568,0,0.723064
5,0.00387249,0.0190182,0.0122606,0.368298,0,0.40345
5.5,0.00400514,0.020889,0.0127065,0.161676,0,0.199277
6,0.0041367,0.0221096,0.0125933,0.0663724,0,0.105212
6.5,0.00426291,0.0227201,0.0120776,0.0793606,0,0.118421
7,0.00438693,0.0229326,0.0112795,0.131769,0,0.170368
7.5,0.00450786,0.0229275,0.0103115,0.177677,0,0.215424
8,0.00463687,0.0228274,0.00928344,0.197245,0,0.233993
8.5,0.00477026,0.0227175,0.00829004,0.185029,0,0.220807
9,0.00490498,0.0226486,0.00740292,0.145989,0,0.180945
9.5,0.00502939,0.0226582,0.00667306,0.0934459,0,0.127807
10,0.00517739,0.0227688,0.00613854,0.0446971,0,0.0787819
10.5,0.0053304,0.0229882,0.00582554,0.0146228,0,0.048767
11,0.00548918,0.0233226,0.00574552,0.0118897,0,0.046447
11.5,0.00564367,0.0237846,0.00589366,0.037085,0,0.0724069
12,0.00581713,0.0243893,0.00625077,0.0822392,0,0.118696
12.5,0.00600077,0.0251511,0.00678245,0.133348,0,0.171282
13,0.0061959,0.0260775,0.00743933,0.174694,0,0.214407
13.5,0.00640312,0.0271587,0.0081602,0.193791,0,0.235513
14,0.00661934,0.0283617,0.00887757,0.18633,0,0.230189
14.5,0.00685166,0.0296297,0.009526,0.156247,0,0.202254
15,0.00709506,0.0308903,0.0100518,0.114481,0,0.162518
15.5,0.00734865,0.0320735,0.0104189,0.0733839,0,0.123225
16,0.00761152,0.0331265,0.0106121,0.0421116,0,0.0934617
16.5,0.00787726,0.0340219,0.0106358,0.0242618,0,0.0767968
17,0.00815746,0.0347568,0.0105108,0.0181775,0,0.0716026
17.5,0.00844665,0.0353463,0.0102687,0.0197306,0,0.0737923
18,0.00874531,0.0358186,0.0099458,0.0240445,0,0.0785542
18.5,0.00905346,0.0362074,0.00957886,0.0272958,0,0.0821354
19,0.00936578,0.0365467,0.00920251,0.0275068,0,0.0826217
19.5,0.00969448,0.0368656,0.00884758,0.0245797,0,0.0799874
20,0.010043,0.0371899,0.00853914,0.019786,0,0.075558
20.5,0.0104042,0.0375432,0.00829549,0.0150272,0,0.07127
21,0.010757,0.0379461,0.00812794,0.012289,0,0.0691201
21.5,0.0111478,0.0384157,0.00804185,0.0128638,0,0.0704691
22,0.0115293,0.0389657,0.00803659,0.0170369,0,0.0755684
22.5,0.0119697,0.0396103,0.00810539,0.0243483,0,0.0840337
23,0.0124175,0.0403802,0.00823438,0.0351912,0,0.0962232
23.5,0.012865,0.0412558,0.00841217,0.0436003,0,0.106133
24,0.0133334,0.0422168,0.00862655,0.0510004,0,0.115177
24.5,0.0138165,0.0432517,0.00886177,0.0558217,0,0.121752
25,0.0143299,0.0443433,0.0091022,0.0590639,0,0.126839
25.5,0.0148706,0.0454672,0.00933302,0.0557018,0,0.125373
26,0.0154262,0.0466062,0.00953954,0.050856,0,0.122428
26.5,0.0160041,0.0477459,0.00971059,0.0448662,0,0.118327
27,0.0165855,0.0488734,0.0098385,0.0385118,0,0.113809
27.5,0.0172157,0.0499856,0.00991914,0.0330994,0,0.11022
28,0.0178755,0.0510814,0.00995345,0.0290333,0,0.107944
28.5,0.0185812,0.0529724,0.00980832,0.113152,0,0.194514
29,0.0193173,0.054038,0.00986164,0.0479539,0,0.131171
29.5,0.0200496,0.0548701,0.00998655,0.0471758,0,0.132082
30,0.0207823,0.0557267,0.0101022,0.0374347,0,0.124046
30.5,0.0215975,0.0567404,0.0101213,0.0344674,0,0.122927
31,0.0224154,0.0580595,0.0100382,0.0355356,0,0.126049
31.5,0.0233042,0.0594543,0.00994259,0.0412594,0,0.13396
32,0.0242093,0.0608277,0.00987645,0.0348289,0,0.129742
32.5,0.0251627,0.0621355,0.00984856,0.0350349,0,0.132182
33,0.0261473,0.0634473,0.00985961,0.045912,0,0.145366
33.5,0.0273006,0.0654415,0.0097817,3.04051,0,3.14303
34,0.0282219,0.0675304,0.00982625,0.433003,0,0.538582
34.5,0.0294188,0.0689498,0.0101508,0.209719,0,0.318238
35,0.0305622,0.0704415,0.0105426,0.146477,0,0.258024
35.5,0.0317694,0.0721892,0.010852,0.136889,0,0.251699
36,0.0330301,0.0742033,0.0110787,0.12017,0,0.238482
36.5,0.0343041,0.079161,0.0109659,0.915724,0,1.04015
37,0.0358353,0.0808297,0.011234,0.498295,0,0.626194
37.5,0.0373123,0.0823955,0.0117825,0.227113,0,0.358603
38,0.0387607,0.0838612,0.0123287,0.18177,0,0.316721
38.5,0.0489611,0.171955,0.0171914,317.267,0,317.505
